Time Period,Bank credit,Securities in bank credit,Treasury and agency securities,Treasury and agency securities: Mortgage-backed securities (MBS),Treasury and agency securities: Non-MBS,Other securities,Other securities: Mortgage-backed securities,Other securities: Non-MBS,Loans and leases in bank credit,Commercial and industrial loans,Real estate loans,Real estate loans: Residential real estate loans,Real estate loans: Residential real estate loans: Revolving home equity loans,Real estate loans: Residential real estate loans: Closed-end residential loans,Real estate loans: Commercial real estate loans,Real estate loans: Commercial real estate loans: Construction and land development loans,Real estate loans: Commercial real estate loans: Secured by farmland,Real estate loans: Commercial real estate loans: Secured by multifamily properties,Real estate loans: Commercial real estate loans: Secured by nonfarm nonresidential properties,Consumer loans,Consumer loans: Credit cards and other revolving plans,Consumer loans: Other consumer loans,Consumer loans: Other consumer loans: Automobile loans,Consumer loans: Other consumer loans: All other consumer loans,Other loans and leases: All other loans and leases,Other loans and leases: All other loans and leases: Loans to nondepository financial institutions,Other loans and leases: All other loans and leases: Other loans not elsewhere classified,LESS: Allowance for loan and lease losses,Cash assets,Total fed funds sold and securities purchased under agreements to resell,Loans to commercial banks,Other assets,Total assets,Deposits,Large time deposits,Other deposits,Borrowings,Net due to related foreign offices,Other liabilities,Total liabilities,Residual (assets less liabilities)
1978-01,881969.4,232685.8,136617.8,,,96068,,,649283.6,206635.3,178201.1,,,,,,,,,140379.2,,,,,124068,,,,121981.6,,7295.5,52254.6,1109880.6,911100,164112.7,,112221.9,,31301.9,1042774.1,67106.5
1978-02,885611.3,233845.6,138446.8,,,95398.9,,,651765.6,208402.5,180103.5,,,,,,,,,140844.4,,,,,122415.2,,,,122565.9,,6875.4,52421.5,1111134.6,910782.1,165873.2,,112874.3,,32042,1043416.8,67717.8
1978-03,898033.1,236165.9,140383.3,,,95782.6,,,661867.2,213162.8,182275.9,,,,,,,,,142134.5,,,,,124294,,,,118220.1,,6963.7,55517.1,1123478.5,918283.1,169569,,114828.9,,34013.2,1053869,69609.6
1978-04,910798.3,238821.5,142049.2,,,96772.3,,,671976.8,217560.3,184734.6,,,,,,,,,144916.9,,,,,124765,,,,121314.9,,7310.8,59186.9,1145804.7,935172.4,171280.7,,118417,,35339.6,1075735.1,70069.6
1978-05,919679.4,236787.8,138609.9,,,98177.9,,,682891.6,221100.9,187979.9,,,,,,,,,148022.4,,,,,125788.4,,,,129252.4,,7197.2,58231.4,1157308.7,937444.3,174656,,121343.5,,38715.5,1086188.4,71120.3
1978-06,933993.1,237796.8,139055.7,,,98741.2,,,696196.3,224566.2,191350.5,,,,,,,,,151317.8,,,,,128961.8,,,,127698.9,,7973,58151.1,1173241.8,951242.2,176146.8,,121394,,39432.6,1100982.3,72259.5
1978-07,942345.9,236102.9,137697,,,98405.8,,,706243.1,226603.6,194822,,,,,,,,,155026.2,,,,,129791.3,,,,129607.6,,7838.2,58354.7,1179536.4,958339.2,177878.8,,119200.8,,39793.6,1106388.7,73147.7
1978-08,948620.6,236200.9,137680.8,,,98520.1,,,712419.7,227325.6,198527.3,,,,,,,,,158873.7,,,,,127693.2,,,,124515.3,,7732.4,59238,1180882.2,953105.1,180338.9,,121864,,40878.8,1105324.1,75558.1
1978-09,962834.4,238660.4,139091.2,,,99569.2,,,724174,229619.1,201876.5,,,,,,,,,160890.4,,,,,131788,,,,130542.3,,8649.3,60575.7,1206468,975323.8,183163.3,,123181.4,,42471.3,1130861.6,75606.4
1978-10,974270.8,238252.1,138072.4,,,100179.7,,,736018.7,232760.8,205436.6,,,,,,,,,163656.5,,,,,134164.8,,,,133759.2,,9508.5,60465.9,1220790.5,981762,184912.6,,128554.1,,43368.8,1144396.6,76393.9
1978-11,986436.1,238872.7,138278.8,,,100593.9,,,747563.4,236405.6,208589.8,,,,,,,,,164489.9,,,,,138078.2,,,,136172.7,,10625.7,62962.1,1243575.8,991864.9,190830.6,,137717.1,,45480.5,1165294,78281.9
1978-12,1000473.8,240523.3,138516.6,,,102006.6,,,759950.5,239286.4,211161.5,,,,,,,,,165566.7,,,,,143935.9,,,,147107.3,,10610.3,63140.8,1270358.9,1014000.6,194812.1,,141541.2,,46136.7,1190706.1,79652.7
1979-01,1005417.9,243361.6,137201.6,,,106160.1,,,762056.3,241397.9,212385.7,,,,,,,,,165923.9,,,,,142348.7,,,,154348.1,,9896.8,59844.3,1274907.3,1004383.7,196640.5,,137060.6,,51832,1183098.7,91808.6
1979-02,1007290.1,243884.5,136991,,,106893.5,,,763405.6,244150.8,213861.8,,,,,,,,,166866,,,,,138527,,,,154065.8,,9463.2,58768.9,1276209.5,998591.8,197218,,138508.2,,52372.8,1181372.5,94837
1979-03,1019070.5,247024.7,139372.7,,,107652.1,,,772045.8,248398,215644.1,,,,,,,,,168056.1,,,,,139947.6,,,,147730.2,,10115.8,59873.1,1287047.3,997799.7,198157.6,,141957.2,,55403.2,1189138.8,97908.5
1979-04,1033935.9,249677.1,141649.3,,,108027.8,,,784258.9,254455.5,217946.1,,,,,,,,,170618.2,,,,,141239.1,,,,152496.7,,10554.9,68078.2,1318544.8,1012663.6,196659.9,,146926.5,,66868.9,1223349.6,95195.2
1979-05,1041620.6,248214.6,139584,,,108630.6,,,793406,258439.6,220317.5,,,,,,,,,173451.6,,,,,141197.4,,,,151667.5,,11026.3,67300.2,1320819.2,1002327.3,196561.3,,151143.1,,67060.5,1219700.1,101119.1
1979-06,1058893.4,249835.9,141502.3,,,108333.6,,,809057.5,262640.1,223540.3,,,,,,,,,176091.9,,,,,146785.2,,,,156751.1,,11412.3,69314,1351115.5,1018662.8,195710,,159513.4,,69278.3,1246311.4,104804.1
1979-07,1069435.4,249227.3,140313.9,,,108913.4,,,820208.1,266121.1,227457.7,,,,,,,,,177526.6,,,,,149102.7,,,,161685,,10579.2,70939.9,1366641.9,1028398.4,196909.2,,164552.1,,68620.7,1260712.1,105929.8
1979-08,1078753.6,249797.4,139641.1,,,110156.4,,,828956.2,268427.7,230490.7,,,,,,,,,180145.6,,,,,149892.1,,,,154890.9,,10517.9,72791.5,1373804.3,1024989.7,200486.8,,167235.2,,71173.3,1263948.6,109855.7
1979-09,1099237.2,253456.9,142323.8,,,111133.1,,,845780.3,274035.6,233950.1,,,,,,,,,182782.3,,,,,155012.3,,,,167949,,11524,76632.5,1418855.3,1055694.5,205409.7,,175150,,73996.5,1305088.9,113766.3
1979-10,1106056.3,254221.7,142498.3,,,111723.5,,,851834.5,276478.2,237276.5,,,,,,,,,184045.1,,,,,154034.8,,,,173151.5,,12713.5,79180,1431398.6,1065149.1,209422.9,,174722.8,,76278.1,1316591.2,114807.4
1979-11,1106421,255611.1,143213.9,,,112397.2,,,850809.9,277398,239642.4,,,,,,,,,184595.2,,,,,149174.3,,,,170793,,13722.1,80929.6,1431351.4,1070387.7,212515,,167588.8,,76615,1314662.7,116688.7
1979-12,1120111.5,259004.9,146002.6,,,113002.3,,,861106.6,281495.4,242244.3,,,,,,,,,185713,,,,,151653.9,,,,172219,,13705.8,83096.5,1452598,1087761.4,215071,,175519.9,,77207.2,1338313.8,114284.2
1980-01,1120898.7,258502.7,145159.7,,,113342.9,,,862396,283611.4,244604.6,,,,,,,,,186118.1,,,,,148061.9,,,,168303.2,,13363.1,82877.4,1448012.7,1081748.8,217213.4,,179538.8,,76722.4,1335118.3,112894.4
1980-02,1127638.2,260949,147679.9,,,113269.1,,,866689.2,285896.3,247280.6,,,,,,,,,186468.2,,,,,147044.1,,,,170228.9,,14287.4,85653.8,1460829.1,1085716.2,221004.8,,183418,,78954.3,1344668.9,116160.2
1980-03,1136643.2,263079.4,149608.3,,,113471.1,,,873563.8,289949.9,248950,,,,,,,,,185497.6,,,,,149166.3,,,,165755.8,,14782.8,90055.8,1468448.2,1090742.6,224804.4,,179599.9,,81192.8,1346772.9,121675.3
1980-04,1138198.4,264547.8,149918.1,,,114629.7,,,873650.7,291312.3,250471.8,,,,,,,,,183271.4,,,,,148595.1,,,,169867.3,,14622.3,93517.6,1481957.6,1102056.5,227572.2,,184035.2,,81652.8,1360577.2,121380.3
1980-05,1132163.9,266785.8,149304.7,,,117481.2,,,865378,287551.7,250997.3,,,,,,,,,180365.8,,,,,146463.2,,,,170322,,14811.5,95718,1478210,1093988.4,229217,,189529.2,,83560.4,1358348.9,119861.1
1980-06,1134831.9,270836.9,153325.9,,,117511,,,863995,286217.5,251573.9,,,,,,,,,178721.8,,,,,147481.8,,,,169993.2,,14538.6,99692.3,1488198.4,1103646,228014.7,,195616.8,,85294.5,1371748.2,116450.2
1980-07,1139535.3,273653.5,155369.7,,,118283.7,,,865881.9,286432.8,252959,,,,,,,,,177878.5,,,,,148611.6,,,,173202.7,,14178.6,99239,1495240.6,1107909.5,226529.4,,201691.2,,85794.9,1381199.8,114040.7
1980-08,1152644.4,279240.5,160006.5,,,119234,,,873403.9,289162.6,254587.9,,,,,,,,,178337.6,,,,,151315.8,,,,165184.6,,14885.6,101471.9,1507660.7,1115220.8,229767.7,,204605.7,,87637.3,1392410,115250.7
1980-09,1165937.4,282435.8,162924,,,119511.8,,,883501.6,294509.1,256373.3,,,,,,,,,179099.9,,,,,153519.2,,,,173317.9,,15517.5,105101,1532410.7,1136433.7,233822.9,,207331,,90238.7,1418293.6,114117.2
1980-10,1180214.4,285080.8,163442.6,,,121638.3,,,895133.6,300315.1,258873.9,,,,,,,,,179527.1,,,,,156417.5,,,,176741.2,,16375.8,106075.3,1553039.9,1154207.4,238309.2,,209049.9,,89427.6,1437724.5,115315.5
1980-11,1198553.1,289810.7,167424.6,,,122386.1,,,908742.4,307532.5,261035.5,,,,,,,,,179591.1,,,,,160583.3,,,,188675.1,,17791.2,97905.4,1582871.1,1179757.1,246563.8,,208180.4,,91629.3,1464932,117939.1
1980-12,1217823.2,294618.4,171312.1,,,123306.3,,,923204.9,313895.2,262916.9,,,,,,,,,180631.7,,,,,165761.1,,,,188491.6,,19325.6,100638.2,1610291,1201426.7,256505.6,,210826.9,,93915.7,1490967.3,119323.7
1981-01,1220903.2,297919.3,174789.2,,,123130.2,,,922983.9,314018,264243.7,,,,,,,,,180356.1,,,,,164366,,,,181731.5,,19809.7,98500.8,1607379.4,1199774.6,265832.5,,215472.3,,91968.4,1490758.7,116620.7
1981-02,1219792.9,299546.3,176452,,,123094.3,,,920246.7,313111.2,265312.3,,,,,,,,,179270.9,,,,,162552.3,,,,185359.6,,20453.4,102846.5,1614015.5,1201309.1,269308.9,,215862.4,,95095.1,1494869.1,119146.4
1981-03,1223850.4,301711.8,177700.4,,,124011.4,,,922138.7,315026.6,266696.3,,,,,,,,,178709.4,,,,,161706.4,,,,186452.2,,21213,107029.7,1628051.6,1209297.1,270419.1,,220630.3,,96856.5,1506926.5,121125.1
1981-04,1232877.9,303720.8,180351.8,,,123369,,,929157.1,319153,268332.1,,,,,,,,,178594.4,,,,,163077.6,,,,197368.1,,22231.9,109007.4,1652936.9,1226341.6,271367.9,,229086.1,,97040.1,1530482.1,122454.8
1981-05,1243793.5,303861.9,180086,,,123775.8,,,939931.6,323873.7,270876.4,,,,,,,,,179384.4,,,,,165797.2,,,,199986.3,,22338.3,109880.5,1655928.7,1227542.6,277360.3,,222104.4,,97473.1,1527815.8,128112.9
1981-06,1255410.3,305571.9,182667.2,,,122904.6,,,949838.4,327508.5,272934.1,,,,,,,,,179939.7,,,,,169456.2,,,,209767.1,,23939.8,112681.7,1682637.6,1248100.3,280286,,228791.6,,97977.5,1555048.7,127589
1981-07,1257452,302460.4,180694.4,,,121766,,,954991.7,330429.8,274092.3,,,,,,,,,179815.9,,,,,170653.6,,,,204175.7,,25207.7,110632.5,1675379.9,1242635.2,283324.5,,225450.7,,97165.8,1548951.7,126428.2
1981-08,1265974.5,302807.1,180644.3,,,122162.7,,,963167.4,334109,276646.6,,,,,,,,,181359.2,,,,,171052.6,,,,205615.3,,25371.2,114947.7,1687175.2,1254139.1,289939.1,,223976.2,,98209.8,1559029.3,128145.9
1981-09,1277564,303192.9,180097.2,,,123095.7,,,974371.1,337775.5,278939.3,,,,,,,,,182844.9,,,,,174811.5,,,,214325.1,,26500.7,119939.6,1715735.2,1272809.7,293590.4,,236210.5,,99135.8,1588078.1,127657.1
1981-10,1284464.8,304547.6,178956,,,125591.6,,,979917.1,341481.9,280707.1,,,,,,,,,183162.9,,,,,174565.3,,,,165017.3,,26523.6,122073.9,1676184,1230482,297469.2,,241364.9,,98959,1547721.3,128462.7
1981-11,1292878.5,304895.9,175948.4,,,128947.5,,,987982.6,345683.5,282126.2,,,,,,,,,182876.1,,,,,177296.8,,,,173615.6,,27949.8,129241.8,1707615,1245117.4,299694.2,,252032.8,,103216.5,1575128.2,132486.8
1981-12,1296234.8,307930.2,179407.1,,,128523.1,,,988304.6,352207.7,284306.1,,,,,,,,,184216.1,,,,,167574.8,,,,177766.1,,27519.7,132659.3,1720590,1265264.5,303711.9,,254360.7,,98266.7,1605197,115393
1982-01,1297383.3,309133.5,182127.8,,,127005.7,,,988249.8,356088,285882.8,,,,,,,,,184089.5,,,,,162189.6,,,,171029.1,,27817.2,129368.6,1715511.3,1261621.7,304934.5,,261617.6,,94680.4,1610754.5,104756.7
1982-02,1303827.9,310934.5,184326.4,,,126608.1,,,992893.4,360409.3,287610.1,,,,,,,,,182817.6,,,,,162056.4,,,,170200.9,,26742.9,129234.7,1718354.3,1258406.2,307601,,265623.7,,94523.5,1611843.5,106510.8
1982-03,1310660.2,312072.2,184006.6,,,128065.6,,,998588,364695.8,289860,,,,,,,,,182003.1,,,,,162029.1,,,,165059.6,,26694.8,131651.5,1726087,1264821.7,310119.7,,267687.8,,95651.5,1620733.9,105353.2
1982-04,1324634.1,315876.1,188459.8,,,127416.3,,,1008758,371640.6,291367.9,,,,,,,,,182627.3,,,,,163122.2,,,,163829.3,,25332.3,132756.1,1738761.3,1278054.2,312119.9,,265987.7,,95954.1,1633262.5,105498.8
1982-05,1330875.7,314358.5,185281.8,,,129076.7,,,1016517.3,376083,293349.7,,,,,,,,,183226.8,,,,,163857.7,,,,169580.9,,25068.3,134101,1747253.9,1281704.8,314899.1,,265536.7,,98248.4,1639632.8,107621.1
1982-06,1340789.5,315226.9,187252.5,,,127974.4,,,1025562.7,380188,295204.7,,,,,,,,,184403.6,,,,,165766.4,,,,170097.3,,26440.4,138391.3,1761341.8,1294182.7,318858.2,,262033.2,,100368.3,1651319.2,110022.6
1982-07,1343470.8,313828.8,186672.5,,,127156.3,,,1029642,383005.2,295337.3,,,,,,,,,184560.9,,,,,166738.6,,,,170081,,26448.6,139837.8,1766531.6,1303788.1,324124.9,,262795.1,,100320.6,1659636.2,106895.3
1982-08,1350360.3,316449.6,188727.7,,,127721.9,,,1033910.6,383462.1,296769.2,,,,,,,,,185678.6,,,,,168000.7,,,,173203.4,,26994.1,144696.7,1783938.8,1316254.8,330988.1,,266865.1,,103320.4,1676887.2,107051.5
1982-09,1364042.5,319118.4,191432.3,,,127686.1,,,1044924.1,390584.5,298318.8,,,,,,,,,186810.7,,,,,169210.2,,,,175625.7,,28165.4,144791,1803179.8,1331956.4,333998.2,,273460.5,,104071.4,1699598.8,103581
1982-10,1373981.4,322507.5,194309.7,,,128197.8,,,1051473.8,392313.7,299319.5,,,,,,,,,187529.8,,,,,172310.8,,,,181616.4,,28100.7,146623.3,1823166.8,1346611.9,336842,,278644.6,,104623.5,1719942.3,103224.5
1982-11,1376392.5,325177.6,196581,,,128596.6,,,1051214.9,392057,299827.2,,,,,,,,,187786.2,,,,,171544.5,,,,184921.2,,27574.6,150494.1,1831020.5,1352719.6,335959.9,,273188.4,,107887.3,1724879.8,106140.7
1982-12,1393640,334834.2,201771.9,,,133062.3,,,1058805.8,393929.4,300426.3,,,,,,,,,190032.4,,,,,174417.7,,,,197858.1,,27503.4,153807.4,1867668.5,1383925.5,333111.2,,280481.1,,108627.2,1762613.8,105054.7
1983-01,1401433.4,344361.8,209937.1,,,134424.7,,,1057071.6,393820.2,302588.9,,,,,,,,,189618.3,,,,,171044.2,,,,191571.3,,26664.9,153252.1,1870900.9,1389442.1,320758,,292218.7,,104999.7,1772024.5,98876.4
1983-02,1401599.2,349494.6,215832.3,,,133662.3,,,1052104.7,392740,303063.7,,,,,,,,,187800.6,,,,,168500.3,,,,189670.9,,25482.5,151909.1,1862592.6,1393312.6,314319.8,,281649.1,,103823.3,1764107.4,98485.2
1983-03,1414255.5,357537.2,224293.6,,,133243.6,,,1056718.3,394715.2,303766.1,,,,,,,,,187818.9,,,,,170418,,,,184446.6,,25962.6,149979.3,1866077.7,1399703.9,310420.6,,279847.8,,101673.1,1768021.3,98056.4
1983-04,1426306.9,365765.1,231840.2,,,133924.9,,,1060541.8,393130.6,305636.3,,,,,,,,,189112.9,,,,,172661.9,,,,186997.8,,24914.9,147858.8,1880162.8,1413795,306969.2,,280534.6,,100022.2,1780449.1,99713.7
1983-05,1436431.4,371930.3,236352.1,,,135578.2,,,1064501.2,392070.3,307750.9,,,,,,,,,190772.9,,,,,173907,,,,195510.5,,24427.7,143574.9,1886958,1416366.9,303850,,278951.6,,99979.8,1783440.9,103517.1
1983-06,1453745.3,378604.6,242931.6,,,135673,,,1075140.7,393974.3,310417.9,,,,,,,,,192867.3,,,,,177881.3,,,,193806.6,,24619.7,142128.4,1900982.2,1429921.3,305309,,275349.2,,101760.5,1796589.9,104392.2
1983-07,1461496.8,377421.2,241920.3,,,135500.9,,,1084075.6,397203.8,313681.7,,,,,,,,,195846.6,,,,,177343.5,,,,194756.7,,24302.7,147012.2,1918711.7,1437226.4,306536.7,,284742.6,,104003.7,1813027.8,105683.9
1983-08,1474323.3,379972,242144.1,,,137827.9,,,1094351.3,399259.7,317037.4,,,,,,,,,199781.4,,,,,178272.9,,,,187002.6,,24352.8,149899.7,1920573.4,1434926.5,310156.9,,276969.4,,107313.8,1807001.5,113572
1983-09,1490315.2,384399.9,246705.6,,,137694.3,,,1105915.3,401839.4,321202,,,,,,,,,203544.2,,,,,179329.7,,,,186164.7,,25306.5,150404.3,1937389.9,1446766.8,311667,,283384.8,,106759.6,1823940.7,113449.2
1983-10,1505728.9,388946.1,252077.4,,,136868.8,,,1116782.8,405176.9,324794.7,,,,,,,,,207687.4,,,,,179123.8,,,,190183.2,,25104,151858.5,1963965.1,1461845.5,313787.2,,297463.3,,105830.6,1850762.8,113202.3
1983-11,1523558.8,393685.8,255972.6,,,137713.2,,,1129873,409496.1,328068.9,,,,,,,,,210931.1,,,,,181376.9,,,,192094.5,,25877.1,152808.4,1980857.2,1473970,317786.8,,284916.6,,112224.6,1861544.7,119312.5
1983-12,1545048.2,398934.5,259247.6,,,139686.9,,,1146113.6,415685,331198.5,,,,,,,,,215428.3,,,,,183801.9,,,,199674.3,,26702.3,154796.7,2013157.9,1498133.5,320824.5,,281164.5,,116824,1888612.8,124545.1
1984-01,1549421.5,404790.1,260130.6,,,144659.5,,,1144631.5,415648.2,334279.5,,,,,,,,,217211.4,,,,,177492.4,,,,200246.1,,26846.8,150499.9,2023221.5,1496773.1,305996.1,,298338.5,,107769.6,1890373.5,132848.1
1984-02,1560844.1,404316.6,261724.3,,,142592.3,,,1156527.5,422894.9,337375.4,,,,,,,,,217903.2,,,,,178353.9,,,,188641.1,,25313.2,147729,2021396.2,1490305.1,303415.3,,299793,,109072.1,1888772.5,132623.7
1984-03,1574053.3,406252.4,263380.3,,,142872.1,,,1167800.9,432139.4,341151.6,,,,,,,,,219604.3,,,,,174905.6,,,,185988.8,,25751.1,148890,2031189,1498737,307526.6,,294791.9,,111077.6,1895794.5,135394.4
1984-04,1591349.9,405735,263476.7,,,142258.3,,,1185614.9,438910.5,345321.3,,,,,,,,,223411.3,,,,,177971.7,,,,192809.3,,26859.1,156922.6,2067304.9,1519533.9,306981.8,,301140.9,,115482.9,1927187.3,140117.6
1984-05,1604889.5,401675.5,259918.6,,,141756.9,,,1203214,447460.4,349000.1,,,,,,,,,227805.3,,,,,178948.1,,,,193451.3,,28297.5,159204.2,2084883.1,1527127.3,316910.2,,301729.9,,120535.8,1942652.3,142230.8
1984-06,1618346,398188.7,258023.7,,,140165,,,1220157.4,451703,353317.5,,,,,,,,,232116.7,,,,,183020.1,,,,193656.3,,28273.2,162939.8,2102290.1,1546989.7,325477.2,,303290.3,,120294.1,1961727,140563.1
1984-07,1628653.6,396187,257024.7,,,139162.4,,,1232466.6,455344.2,356834.7,,,,,,,,,235709.1,,,,,184578.6,,,,194197.4,,27404.8,162566.1,2109006.5,1557081.2,328465.2,,300174.7,,120942.6,1968770,140236.5
1984-08,1638005.7,397981.4,256517.9,,,141463.5,,,1240024.4,456291.8,360645.8,,,,,,,,,239531,,,,,183555.8,,,,184191.9,,27592.5,162594.7,2108522.6,1554288.8,329473.5,,304017.8,,119874.7,1968636.1,139886.6
1984-09,1655410.9,399474.5,257071.2,,,142403.3,,,1255936.3,460814.1,365345,,,,,,,,,243795.9,,,,,185981.3,,,,190048.7,,25911.6,165971,2134584.6,1569537.5,330162,,311748.8,,120244.7,1992462.1,142122.5
1984-10,1664947.2,397537.6,255564.7,,,141972.9,,,1267409.6,465144.3,368531.3,,,,,,,,,247099.3,,,,,186634.7,,,,189013.6,,25727.4,162494.8,2142061.1,1579360.5,333363.7,,309083.5,,118703.1,1999399.7,142661.4
1984-11,1682205.1,399607.6,256874.3,,,142733.2,,,1282597.5,470428,373239,,,,,,,,,250571,,,,,188359.5,,,,197034.2,,26550,162060.2,2172533.2,1596287.6,334779.3,,316035.2,,119074.8,2025566.5,146966.7
1984-12,1707783.8,402051,258852.1,,,143198.9,,,1305732.8,475116.2,377144.6,,,,,,,,,256623.5,,,,,196848.5,,,,204542.2,,26019.7,165664.3,2211565.9,1632251.3,339687,,315392.8,,120739.3,2061761.7,149804.2
1985-01,1713360.2,407728.9,262407.8,,,145321.1,,,1305631.2,472481.1,379628.6,,,,,,,,,260113.4,,,,,193408.2,,,,195375.1,,26647.3,160574.5,2202027.7,1626479.5,338866,,314121.7,,118444.5,2052736.4,149291.3
1985-02,1724378.3,412551.5,269283.1,,,143268.4,,,1311826.9,476654.2,382604.7,,,,,,,,,261187.3,,,,,191380.6,,,,195382.1,,29177.6,161197.2,2213252,1628718.3,338820.2,,315046,,119558,2059204.2,154047.8
1985-03,1735629.2,411711.8,271209.6,,,140502.2,,,1323917.4,483264.5,385849.7,,,,,,,,,263457.6,,,,,191345.5,,,,190800.2,,29490.2,159293.6,2218756,1638586.5,342131.5,,304540.8,,125476.7,2062420.1,156335.8
1985-04,1736585.2,407782.7,270156.7,,,137626,,,1328802.5,482989.4,389426.7,,,,,,,,,265675.7,,,,,190710.6,,,,202641.5,,34832.4,149491.7,2230906.4,1665030.8,335480.2,,287088.9,,149926.1,2072482.1,158424.2
1985-05,1750872.3,411280.3,271864.3,,,139416,,,1339592,483854.5,393788.1,,,,,,,,,269452.3,,,,,192497.1,,,,202699.9,,35976.3,147739.4,2243189.8,1666216.9,331808.5,,296101.7,,150416.5,2083762.4,159427.4
1985-06,1768494,414339.6,274411.6,,,139928,,,1354154.4,484394.1,397614,,,,,,,,,273209.3,,,,,198936.9,,,,203032.5,,35082.6,149651.6,2267612.1,1687097.5,330027.4,,299994.7,,151551.8,2106876.9,160735.2
1985-07,1777572,415964.5,273535.8,,,142428.7,,,1361607.5,485384.6,401438.4,,,,,,,,,277178.6,,,,,197606,,,,201240.7,,34266.7,150561.6,2268968.3,1689110.8,327367.3,,301721.9,,149775.3,2106974.9,161993.5
1985-08,1786854.3,417960.6,271665.9,,,146294.7,,,1368893.6,486119.1,405726.2,,,,,,,,,281504.4,,,,,195543.9,,,,199362.7,,34739.4,148016.6,2272659,1698259.8,332690.6,,292059,,151410.9,2109014.3,163644.7
1985-09,1805641.3,421059.3,272312.2,,,148747.1,,,1384582,490400.1,410003.3,,,,,,,,,285056.7,,,,,199121.8,,,,206959.7,,35177.9,149250.3,2303527.1,1720567.5,338066.2,,301885.4,,151764.3,2138571.7,164955.4
1985-10,1810007.5,420609.2,267142.3,,,153466.9,,,1389398.3,489988.1,415243.7,,,,,,,,,287728,,,,,196438.5,,,,209095.1,,35377.2,146794.5,2309957.6,1730141.5,340416.4,,301540,,147619.6,2143731,166226.6
1985-11,1832563.3,429043.3,265736.4,,,163306.9,,,1403520,495087.9,419454.9,,,,,,,,,290166.3,,,,,198810.8,,,,217866.4,,34592.4,147843.8,2356006.3,1751448.5,340557.8,,328469.4,,144623.3,2189247,166759.3
1985-12,1868643.3,441879.1,262497,,,179382.2,,,1426764.2,500597,423735.7,,,,,,,,,294259.2,,,,,208172.3,,,,230219.8,,35195.4,150613.6,2407673.4,1782155,343981.6,,342825.8,,145037.2,2240241.4,167432
1986-01,1889719.3,456753.3,267325.6,,,189427.7,,,1432966,500033.8,427728.8,,,,,,,,,296096.1,,,,,209107.3,,,,215310.1,,33078.4,145305.8,2404940.7,1773769.3,349860.5,,344141.9,,141678.3,2235887.2,169053.5
1986-02,1891196.2,459875.1,274204,,,185671.1,,,1431321.1,501725.1,431371.5,,,,,,,,,294755.6,,,,,203469,,,,211561.9,,33668.8,144073.1,2403092,1765116.8,350418.6,,347391.2,,143642.6,2232702.3,170389.7
1986-03,1899559.6,452243.1,271719.8,,,180523.4,,,1447316.5,508343.6,435567.5,,,,,,,,,293996.2,,,,,209409.1,,,,213538,,34785.4,147939.5,2421888.7,1775719.3,348496.9,,352653.7,,145679.1,2249974,171914.7
1986-04,1912784,453974.6,273603.7,,,180370.9,,,1458809.4,511683.6,440695.5,,,,,,,,,296086.1,,,,,210344.2,,,,219854.6,,36360.1,150472.9,2445202.9,1798304.5,344751.1,,357739.7,,146714.6,2271992.7,173210.2
1986-05,1920325.8,455632.7,276065.9,,,179566.9,,,1464693.1,511243.8,446045.9,,,,,,,,,298634.5,,,,,208768.8,,,,219232.5,,36164,146561.4,2437224.4,1794763.2,339801.8,,350242,,145785.7,2263047.3,174177.1
1986-06,1932159.6,456907.8,277137,,,179770.8,,,1475251.8,513307.7,451215.1,,,,,,,,,301175.8,,,,,209553.1,,,,219477.5,,34692.9,145132.9,2447054.8,1815666.5,338918.2,,347297.5,,144173.4,2272380.1,174674.6
1986-07,1951582.1,468398.6,285169.4,,,183229.3,,,1483183.5,511479.9,457493.8,,,,,,,,,303869.2,,,,,210340.5,,,,221878.5,,35609,143182.6,2468509.3,1829798.1,340308.2,,355191.8,,144467.8,2293207.5,175301.8
1986-08,1972972,480878.9,290005.3,,,190873.6,,,1492093.1,511424.6,463912.1,,,,,,,,,307115.9,,,,,209640.5,,,,220785.3,,37282.9,142734.8,2487873.5,1844696.6,345962.3,,358700.1,,144867.1,2311008,176865.5
1986-09,1996241,491479,294059.9,,,197419.1,,,1504762,513606.7,469663.2,,,,,,,,,310690.2,,,,,210801.8,,,,225890.5,,38532.3,146723.5,2523314.4,1864302.4,348949.8,,371528.4,,146438.9,2345103.7,178210.7
1986-10,1997220.9,488879.6,294863.9,,,194015.7,,,1508341.3,514464,474994.3,,,,,,,,,311842.4,,,,,207040.5,,,,232304.8,,36337,144795.3,2530330.6,1872351.9,346709.8,,370733.7,,145129.5,2351157,179173.6
1986-11,2018340.2,494333.8,302269.8,,,192064,,,1524006.4,521978.7,480207.9,,,,,,,,,313753.5,,,,,208066.3,,,,244494,,37403.7,140656.1,2566616.7,1901620.3,347088.6,,377001.1,,144316,2386389.2,180227.4
1986-12,2064960,500036.5,308400.4,,,191636.1,,,1564923.5,540967.3,491718.1,,,,,,,,,318188.5,,,,,214049.7,,,,255289.4,,41662.7,139820.1,2626978.2,1947051.6,351625.1,,386447.6,,142648.9,2445549.7,181428.5
