Time Period,Bank credit,Securities in bank credit,Treasury and agency securities,Treasury and agency securities: Mortgage-backed securities (MBS),Treasury and agency securities: Non-MBS,Other securities,Other securities: Mortgage-backed securities,Other securities: Non-MBS,Loans and leases in bank credit,Commercial and industrial loans,Real estate loans,Real estate loans: Residential real estate loans,Real estate loans: Residential real estate loans: Revolving home equity loans,Real estate loans: Residential real estate loans: Closed-end residential loans,Real estate loans: Commercial real estate loans,Real estate loans: Commercial real estate loans: Construction and land development loans,Real estate loans: Commercial real estate loans: Secured by farmland,Real estate loans: Commercial real estate loans: Secured by multifamily properties,Real estate loans: Commercial real estate loans: Secured by nonfarm nonresidential properties,Consumer loans,Consumer loans: Credit cards and other revolving plans,Consumer loans: Other consumer loans,Consumer loans: Other consumer loans: Automobile loans,Consumer loans: Other consumer loans: All other consumer loans,Other loans and leases: All other loans and leases,Other loans and leases: All other loans and leases: Loans to nondepository financial institutions,Other loans and leases: All other loans and leases: Other loans not elsewhere classified,LESS: Allowance for loan and lease losses,Cash assets,Total fed funds sold and securities purchased under agreements to resell,Loans to commercial banks,Other assets,Total assets,Deposits,Large time deposits,Other deposits,Borrowings,Net due to related foreign offices,Other liabilities,Total liabilities,Residual (assets less liabilities)
1992-05,1934868.8,456641.2,354982.8,,,101658.5,,,1478227.6,370146.3,639020.3,,65638.6,,,,,,,340971.9,,,,,128089.1,,,50163.7,169948.5,,32216.6,161971.3,2391819,1817549.1,195285.8,1622263.3,311108.2,,40282.7,2150063.9,241755.1
1992-06,1932931.7,459946,359155.7,,,100790.4,,,1472985.6,365484.5,638003.2,,65902.8,,,,,,,340705,,,,,128792.9,,,50264.2,173552.9,,28322.7,162978.7,2397913,1823170.9,189954.3,1633216.6,315310.9,,46827.2,2160276.8,237636.2
1992-07,1928693.5,462270.9,362547.8,,,99723.1,,,1466422.6,361679.3,637300.5,,66225.4,,,,,,,339627.2,,,,,127815.6,,,49813.4,170279.5,,25864.6,164775.4,2378189,1812452.3,184738,1627714.3,300206.5,,45864.4,2134436.7,243752.3
1992-08,1939588.6,474776.5,374017.1,,,100759.4,,,1464812.1,358742,638693.5,,66593,,,,,,,339857.9,,,,,127518.6,,,50389.6,164768.7,,25100.1,166558.6,2384141.1,1809197.5,181494.4,1627703,309135.7,,46329.7,2138489,245652.1
1992-09,1947910.4,477101.9,376237.5,,,100864.4,,,1470808.6,357995.4,641468.3,,66936.9,,,,,,,341072.3,,,,,130272.6,,,50227.3,173185.6,,23637.2,169767.6,2403654.3,1821730.2,177205.9,1644524.4,315300.3,,43660.8,2152698,250956.3
1992-10,1952851.4,482314.8,380845.6,,,101469.2,,,1470536.6,358159.1,644368.2,,67733.7,,,,,,,338201.5,,,,,129807.8,,,49742.6,172275.4,,25150.5,170119.3,2409899.9,1827079,172562,1654517,312089.1,,44358.9,2155529.6,254370.3
1992-11,1961325.4,487954.9,386912.7,,,101042.2,,,1473370.5,359516.6,646690.7,,67667.2,,,,,,,338070.3,,,,,129092.9,,,50159.7,180091.7,,27572.6,167322.7,2429345.1,1841031.4,167500.2,1673531.2,317095.9,,50677.3,2176930.6,252414.4
1992-12,1964065.4,485711.6,385506.9,,,100204.7,,,1478353.8,357990.4,647744.4,,67526.6,,,,,,,341732.6,,,,,130886.3,,,50000.3,189170,,25575.6,161571.9,2435002.1,1854949.8,162158.6,1692791.2,319618.9,,44059.5,2177790.4,257211.7
1993-01,1954230.1,482210.1,384557.5,,,97652.6,,,1472020,356870.5,643537.5,,67365.9,,,,,,,344366,,,,,127246,,,49170.6,181771,,22771.4,159175.4,2407395.2,1828007.9,159239.5,1668768.4,319129.8,,48530.1,2154112.4,253282.8
1993-02,1960868.3,492757.8,394804.3,,,97953.5,,,1468110.5,357826.1,641526.1,,67268.9,,,,,,,342985.2,,,,,125773.1,,,49563.3,173183.7,,20752.9,162130.6,2406006.6,1819052.1,159299.6,1659752.6,320652.5,,43493.1,2147462,258544.7
1993-03,1968825.1,501703.7,402677.2,,,99026.4,,,1467121.4,358457.6,642712.5,,67635.5,,,,,,,340677.2,,,,,125274,,,49667.3,166386.8,,21160.9,165852.3,2409493.1,1817896,156251.4,1661644.7,317823.6,,40861.9,2147699.5,261793.6
1993-04,1979041.9,508403.9,408203.7,,,100200.2,,,1470638,356874.1,646275.2,,68164.2,,,,,,,341732.8,,,,,125755.8,,,48924.6,172781.9,,20194.1,168552.6,2430705.9,1833313.8,155628.5,1677685.2,321883.9,,44146.5,2172099.2,258606.8
1993-05,1990722,508070.8,408134.8,,,99936,,,1482651.2,357826.9,650930.1,,68506.1,,,,,,,345545.8,,,,,128348.4,,,49182.7,177090.4,,21512.5,169054.1,2443881.2,1835240.6,154957.7,1680282.9,327145.8,,49997.4,2185834.3,258046.9
1993-06,2003107.7,513476.1,413786.5,,,99689.6,,,1489631.6,357092.5,655612,,68535.4,,,,,,,347123.7,,,,,129803.4,,,49135.8,175898.8,,22114.4,172402.2,2465535.4,1842142.3,151085,1691057.3,340850.8,,50669.3,2204176.3,261359
1993-07,2006015.8,513346.2,413783.1,,,99563,,,1492669.7,352987,658182,,67806.2,,,,,,,351520.4,,,,,129980.4,,,48403.8,177026.5,,21488.3,173773.2,2475949.7,1840170,150717.5,1689452.4,351445.1,,51066.3,2214852.6,261097.1
1993-08,2016965.1,519758,418596.2,,,101161.8,,,1497207.1,350513.5,660675.6,,67350.5,,,,,,,355509.8,,,,,130508.2,,,48722,177585.6,,21298.1,175946,2485230.4,1841376.5,150198.1,1691178.4,352951.4,,56916.2,2227263.7,257966.7
1993-09,2028639.8,522064.4,420551.6,,,101512.8,,,1506575.4,350345.2,664620.1,,68741.7,,,,,,,358292.6,,,,,133317.5,,,48698.8,189284.4,,20010,178450.7,2510972.8,1854295.6,148301.3,1705994.3,364212.8,,65186.4,2262820.6,248152.2
1993-10,2039658.2,523658.2,421727.3,,,101930.9,,,1516000,351285.6,668837.2,,67905.9,,,,,,,361212.8,,,,,134664.4,,,48120.1,181794.2,,21619.6,178257.7,2517409.9,1848759,146864.6,1701894.4,372729.3,,74745.6,2275866.3,241543.5
1993-11,2050042,524323.6,423384.6,,,100939,,,1525718.4,352760.5,672932.2,,67302.3,,,,,,,364690.3,,,,,135335.3,,,48359,189036.2,,21450.9,175571.3,2540027.1,1867835.2,145571.7,1722263.5,373765.9,,69490.5,2289809.9,250217.1
1993-12,2061411.6,522539.1,422098.8,,,100440.3,,,1538872.5,353003,678838.9,,66745.2,,,,,,,371159,,,,,135871.6,,,48205,195740.9,,24156.8,175807.2,2558682.3,1881244.9,142686.9,1738557.9,377948,,66454.9,2302925.4,255756.9
1994-01,2062171.3,523537.3,423845.8,,,99691.6,,,1538633.9,355214.1,677273.4,,66394.5,,,,,,,373411.3,,,,,132735.1,,,47205.8,190057.6,,24836.3,202596.8,2579133.5,1857962,142766.6,1715195.3,382785.1,,67135.3,2293954.4,285179.1
1994-02,2063563.3,525601.4,425904.4,,,99697,,,1537961.9,358504.1,674371.8,,66160.8,,,,,,,373191.2,,,,,131894.7,,,47457,187752.4,,23166.4,208052.7,2579565.6,1843703.7,141851.9,1701851.8,391815.4,,48678.6,2275587,303978.6
1994-03,2081072.6,538588.1,437567.2,,,101020.9,,,1542484.5,362415.2,674551,,65838.1,,,,,,,373093.2,,,,,132425.1,,,47637.3,177692.9,,22253.3,213242.3,2583958.4,1837441.5,140181.9,1697259.6,397650.9,,31261.8,2262724,321234.4
1994-04,2097160.5,543340.9,441387.4,,,101953.6,,,1553819.6,366447.5,679628.4,,66065.6,,,,,,,378603,,,,,129140.7,,,47135,173047.9,,21534.1,206934.6,2588389.4,1839019.5,140544.2,1698475.3,408397.7,,48636.4,2295370.6,293018.8
1994-05,2100724.1,536835.7,435319.1,,,101516.5,,,1563888.4,369165.7,683310.7,,66534.2,,,,,,,383652.7,,,,,127759.3,,,47298.8,177631.5,,23873.9,207765.1,2596630.8,1832716.1,141960.2,1690755.9,414857.1,,54797.7,2305452.4,291178.4
1994-06,2111294.1,535070.8,433831.7,,,101239.1,,,1576223.3,370691.9,688484.2,,66871.9,,,,,,,386260.1,,,,,130787,,,47165.7,175723,,25680.2,206534.8,2605763,1836671.5,140654.4,1696017.1,421747.3,,56954.8,2319385.5,286377.5
1994-07,2124447.1,532566.1,431280.5,,,101285.6,,,1591881,373513.5,694523.2,,67084.2,,,,,,,393975.8,,,,,129868.4,,,46667.6,171912.9,,27748.5,214563.8,2622643.6,1834491.8,142065.3,1692426.4,423203.9,,62762.2,2330908.7,291734.9
1994-08,2140908.5,533108.2,430867.3,,,102240.9,,,1607800.3,375176.4,699725.8,,67390.7,,,,,,,401813.3,,,,,131084.9,,,46983.4,164085.2,,29028.6,212531.5,2631968.9,1830770.8,143975.5,1686795.3,427064.6,,56080.4,2332666,299302.9
1994-09,2154568,529224.7,426496.3,,,102728.4,,,1625343.4,378283.6,706581.7,,67949.5,,,,,,,408941.8,,,,,131536.3,,,47091.2,171212.5,,30828,212637.6,2654023.9,1834997.7,142567.7,1692430,434889.4,,48918,2346002.3,308021.6
1994-10,2168270.5,524512.9,422182.2,,,102330.8,,,1643757.5,383709.1,712634.7,,68460.7,,,,,,,415060.9,,,,,132352.9,,,46734.1,174067.8,,32342.6,218573.3,2679456.6,1837708.8,145481.1,1692227.7,440928.9,,53019.5,2366565.3,312891.3
1994-11,2181820.3,524005,420929.1,,,103075.9,,,1657815.3,387077.6,718867.1,,68659.8,,,,,,,417935.1,,,,,133935.4,,,46844.7,177750.5,,34617.7,214361.6,2704612.4,1848616.1,148095.8,1700520.3,454318.4,,64806.2,2403204.8,301407.6
1994-12,2195719,520506.7,417143.9,,,103362.8,,,1675212.3,389479.9,724274.4,,68586.9,,,,,,,427135.7,,,,,134322.4,,,46522,185047,,39158.4,206184.5,2726817.6,1860215.1,147630.6,1712584.5,464099,,77244.5,2442063.7,284753.9
1995-01,2206857.3,517763.3,414451.9,,,103311.4,,,1689093.9,395452.9,729056.5,,68803,,,,,,,431131.1,,,,,133453.4,,,46407.7,187672.8,,41547.8,205596.8,2743000.6,1850925.3,152171.3,1698754,478890.5,,89239.3,2467080.5,275920.1
1995-02,2206375,511772.8,410051,,,101721.8,,,1694602.2,401975.3,732674.2,,68617.5,,,,,,,428419.7,,,,,131533.1,,,46587.5,180236.3,,41110.6,209184.4,2741015.2,1839497.4,158707.8,1680789.6,478920.6,,93749.7,2460831.5,280183.7
1995-03,2210624.6,507773.2,407509.2,,,100264,,,1702851.4,406819.1,736302.4,,68096.6,,,,,,,428378.7,,,,,131351.2,,,46678,169167.9,,41506.7,226207.4,2748695.9,1834809.7,161061.7,1673748,467780.5,,107483.9,2463491.5,285204.5
1995-04,2231978.9,506798.8,406668.6,,,100130.2,,,1725180.1,414438.1,743063.6,,68626.1,,,,,,,434185.1,,,,,133493.3,,,46526.7,169733.5,,42874.4,240481.2,2783425.3,1846750.1,162547.4,1684202.6,478901.6,,122608.6,2500732.9,282692.4
1995-05,2248248,506608.6,406685.6,,,99923,,,1741639.4,418648.4,749158.8,,69481.4,,,,,,,437356.4,,,,,136475.8,,,46708.1,171264.2,,41257.6,230610.6,2793868.3,1842026.5,164273.3,1677753.2,492932.3,,132175.6,2517216.3,276652
1995-06,2263687.5,507426.5,406709.1,,,100717.4,,,1756261,418732,757158.9,,69973.2,,,,,,,440874,,,,,139496.1,,,46694,172063.5,,43271,227927.8,2815849.3,1858079.6,163606.9,1694472.7,501730.8,,138075,2544631.1,271218.2
1995-07,2274128.3,498884.5,398187.3,,,100697.2,,,1775243.7,420239.5,766482.3,,70475.4,,,,,,,445078.8,,,,,143443.1,,,46480.4,174208.5,,46197.1,224460.9,2826163.3,1873050.4,165602.3,1707448.1,505961,,131252.4,2551722.9,274440.5
1995-08,2292302.5,504780.6,403241.7,,,101538.9,,,1787521.9,419013,771690.6,,70948.8,,,,,,,452064.5,,,,,144753.8,,,46677.3,165509,,45650.7,220090.4,2822908.7,1870568.7,167895,1702673.7,497378.4,,136432.9,2547318,275590.7
1995-09,2306674.4,505572.9,403711.8,,,101861.1,,,1801101.6,420942.5,776191.9,,71755.2,,,,,,,456534.9,,,,,147432.3,,,46823.8,176692.9,,46155.4,224991.8,2856917,1885400.9,169744.3,1715656.6,503722.7,,142979.3,2575448.3,281468.6
1995-10,2312368.6,506758.8,404716.3,,,102042.5,,,1805609.8,423755.3,777644.6,,71748.3,,,,,,,454742.1,,,,,149467.9,,,46096.3,183818.1,,45654.9,226692.8,2877904.8,1893518.7,173634,1719884.6,503686.9,,145504.9,2590507.6,287397.3
1995-11,2326124.9,509621.3,405757.3,,,103864,,,1816503.6,427722.1,780741.6,,71982.6,,,,,,,457707.4,,,,,150332.5,,,46251.9,180917.7,,46760.8,226708.5,2897734,1904556,176804.4,1727751.6,505721.9,,138944.9,2602178.7,295555.3
1995-12,2334170.1,503771.1,399292.4,,,104478.7,,,1830399,426929.5,781411.2,,72012.3,,,,,,,465322.8,,,,,156735.5,,,46332.8,196975.1,,48484.3,233296.6,2937848.1,1929428.9,175411.5,1754017.4,512692.6,,136099.5,2634151.9,303696.2
1996-01,2333740.2,498127.6,392954.9,,,105172.7,,,1835612.6,430004.7,782798.9,,72183,,,,,,,467347.4,,,,,155461.6,,,46071.7,197344.5,,50084.6,235611,2944357.7,1930655.4,177677.2,1752978.2,507808.4,,138644,2634441.5,309916.2
1996-02,2333446.6,501786.3,397399.7,,,104386.5,,,1831660.4,432373.3,782372.8,,72066.6,,,,,,,462575.6,,,,,154338.7,,,46150.9,182189.1,,47026.2,235889.1,2914878.3,1911420.5,179807.3,1731613.2,498565.8,,137875.4,2602458.1,312420.3
1996-03,2335283.4,498835.1,394106.2,,,104728.9,,,1836448.3,435563.6,783965.9,,71818.3,,,,,,,461542.2,,,,,155376.7,,,46223.2,170226.8,,48223,237357,2909654.3,1917912.3,179688.1,1738224.2,496202.1,,134761.3,2597216.4,312437.9
1996-04,2348831.1,497008.1,392180.6,,,104827.5,,,1851823,441560.6,786079.9,,72035,,,,,,,465136.6,,,,,159045.9,,,45898,178332.7,,48895,243305.4,2945596.6,1939648.6,182634.3,1757014.3,499888.4,,150366.6,2639648.8,305947.8
1996-05,2349229.8,497037.9,392102.4,,,104935.4,,,1852191.9,443012.3,785820.1,,72055.7,,,,,,,463845.3,,,,,159514.1,,,45969.1,176114.7,,50619.7,240469.2,2932469.3,1927278.8,186184.3,1741094.5,501013.5,,191555.4,2668307.6,264161.7
1996-06,2349064.1,491114.3,386440.8,,,104673.5,,,1857949.7,440352.1,788258.1,,72058.7,,,,,,,466217.4,,,,,163122.1,,,45954.1,174332.2,,50996.9,246820.2,2934969.9,1935761,187337.2,1748423.8,501329,,189110,2669137.3,265832.6
1996-07,2332496.5,484919.4,381796,,,103123.4,,,1847577.1,436595.2,781706.5,,71803.9,,,,,,,464897.5,,,,,164377.9,,,45883.5,173618.8,,72977.4,244473.6,2929657.3,1932280.6,189849.4,1742431.2,494625.3,,188344.1,2653729.6,275927.7
1996-08,2340314,484355.2,381043.3,,,103311.9,,,1855958.8,435675.5,787843.1,,72609.9,,,,,,,469922.2,,,,,162518,,,46033.9,170797.6,,52134.1,247126.1,2915945.5,1935751.8,194258.2,1741493.6,487000.5,,188715.2,2647765.7,268179.8
1996-09,2362470.9,486154.5,379596.2,,,106558.3,,,1876316.5,442455.1,791418.3,,73504.7,,,,,,,476540.6,,,,,165902.5,,,46168.4,179231.9,,59351.8,245464,2952046.8,1952231.2,199736.3,1752494.9,506443.4,,192244.1,2678939.5,273107.3
1996-10,2390222.2,494486.9,378866.5,216380.6,162485.9,115620.4,27018,88602.4,1895735.3,446913.8,796422.8,532678.6,74471.3,458207.3,263744.1,,,,,480313.7,,,,,172085,,,46020.8,183495.6,,58601.2,232524.1,2965890,1961246.7,206530.6,1754716.1,522099.1,,198562.6,2698723.3,267166.7
1996-11,2403394.1,495830.5,379727.6,218246.7,161480.9,116103,26846,89257,1907563.6,449204.9,802146.7,536848.5,75319.7,461528.8,265298.2,,,,,482130.5,,,,,174081.6,,,46181.8,191228.6,,59402.7,237811.6,3008095.7,1991036.6,209810.6,1781226,528099.4,,200887.8,2734084.7,274011
1996-12,2412602.2,487335,376185.1,221728.5,154456.6,111149.9,25923.8,85226.1,1925267.2,450412.5,809784.6,543949.1,76312.9,467636.2,265835.5,,,,,487682,,,,,177388,,,46147.2,200682.2,,58301.2,245408.6,3027881.8,2007327.6,210494.8,1796832.8,534105.4,,201327.6,2752746.7,275135
1997-01,2418925.7,488120,374756.7,226574.2,148182.5,113363.2,25679.5,87683.7,1930805.7,451929.6,811562.3,545059.6,76550.2,468509.4,266502.7,,,,,490579.5,,,,,176734.3,,,45427.4,193425.2,,56740.3,252946.7,3029340.4,1988350.7,211562.6,1776788.1,547814.7,,198359.4,2757734.8,271605.6
1997-02,2419116.5,489512.9,373786.3,227904.8,145881.4,115726.6,24401.5,91325,1929603.7,458327.5,810838.6,545252.6,76763.2,468489.4,265586.1,,,,,484152.9,,,,,176284.6,,,45399.1,185675.1,,55193,267785.5,3040143.3,1981575.7,216855.7,1764720,541773.6,,211469.6,2761618.5,278524.8
1997-03,2425039.9,494329.6,380146.7,229560.6,150586,114183,24114.3,90068.6,1930710.3,464815.4,811273.8,544602,77081.4,467520.6,266671.8,,,,,475615.4,,,,,179005.7,,,45449.5,180914.8,,54732.1,267722.6,3048029.5,1988367.2,216442.7,1771924.5,553332.4,,197119.2,2768307,279722.5
1997-04,2451340.2,502486,387103,231473.6,155629.5,115383,24155.9,91227,1948854.3,472876.7,818358.1,550101,78220,471880.9,268257.2,,,,,475419.3,,,,,182200.1,,,45440.6,190515.2,,56317.6,270980.6,3088907.4,2009817.1,221830.2,1787986.8,575740.9,,196138.4,2812962.6,275944.7
1997-05,2462499.8,498736.7,385681.4,232218,153463.4,113055.3,24373.2,88682,1963763.1,474783.1,826114.8,555607.2,79588.9,476018.3,270507.6,,,,,478303.4,,,,,184561.7,,,45491,188470.3,,60380,265618.6,3089126,1991391.9,223976,1767415.9,586304.1,,195400.8,2811089.1,278036.9
1997-06,2472019.1,498859.9,385731,233112.2,152618.8,113128.9,24053.9,89075,1973159.3,474969.4,831055.8,558788.6,80615.5,478173,272267.2,,,,,478102.1,,,,,189032,,,45421.3,188609.6,,55350.7,263041.7,3073455.9,2008192,229308.5,1778883.5,557050.6,,188365.5,2789808.9,283647
1997-07,2475599.9,498871.9,385711.9,235013.5,150698.4,113160,21791.1,91368.9,1976728,473478.6,832863.4,559773.1,81610.8,478162.3,273090.3,,,,,476402.4,,,,,193983.6,,,45179.6,187689.6,,49494.3,264979.5,3074200.9,2006326.3,234833.7,1771492.6,543302.2,,196773.2,2786031.7,288169.2
1997-08,2484982.3,497449.4,381403.1,235016,146387.1,116046.2,21420.4,94625.8,1987532.9,475003.5,836444.9,562584.4,82700.1,479884.3,273860.5,,,,,477974.3,,,,,198110.2,,,45253.1,194082.4,,49160.7,267880.2,3097432.5,2022332.5,242678.5,1779654,548487,,195632,2803647.1,293785.4
1997-09,2509866.5,506917.4,388233.4,238151.9,150081.5,118684,21642,97042,2002949.1,482618.2,843595.5,566709.5,84142.2,482567.3,276886,,,,,475388,,,,,201347.4,,,45227.1,198064.4,,47574.1,264732.5,3130719,2041346.7,250148.3,1791198.3,568991.7,,190105.8,2834203.8,296515.2
1997-10,2526834.5,521618.6,399057.3,244027.7,155029.6,122561.3,21315.2,101246.1,2005215.9,488005.9,846394.5,565950,84412.3,481537.8,280444.4,,,,,468595,,,,,202220.5,,,44966,208250,,47571.4,270246.2,3170884.5,2053863.5,254312.9,1799550.6,583511.4,,198316.7,2869564.4,301320.1
1997-11,2551431.7,533816.6,412088.3,253423.7,158664.6,121728.3,21163.4,100564.9,2017615.2,491916.2,850042.1,568352.1,85074,483278.2,281690,,,,,468913.4,,,,,206743.5,,,45044,222736.3,,46577.1,275977.9,3227119.8,2093482.6,262462.7,1831019.9,598334,,199181.8,2924199.3,302920.4
1997-12,2570299.9,537977.5,415336.2,257953.4,157382.8,122641.3,21353.9,101287.4,2032322.4,496163.6,850783.5,567983,85546.7,482436.3,282800.5,,,,,471840.7,,,,,213534.7,,,45015.5,222812.8,,47524.6,275432.4,3246635,2107040.5,260450.8,1846589.7,607831.3,,199468.6,2946097.7,300537.3
1998-01,2584630.7,550926.9,424484.3,264475.4,160008.9,126442.5,22541.2,103901.3,2033703.8,502265.1,849248.5,567068.9,85649.6,481419.3,282179.5,,,,,468600.3,,,,,213589.9,,,44706.2,219400.1,,45661.9,285922.7,3264853.3,2091647.6,263227.6,1828420,615696.5,,216595.9,2963603.2,301250.1
1998-02,2598340.3,557345.9,428621.9,265575.5,163046.3,128724,24119.4,104604.6,2040994.4,511196.3,854718.7,571075,85399.4,485675.6,283643.7,,,,,460469.9,,,,,214609.5,,,44966.9,213197.3,,52151.6,286608,3272500.5,2096432.2,264878.5,1831553.7,613865.6,,219412.4,2967831.5,304669
1998-03,2614252.1,561981,434384,269622.2,164761.7,127597,24946.6,102650.4,2052271.1,516792.1,860718.7,576621.4,84542.9,492078.5,284097.3,,,,,455371.6,,,,,219388.7,,,45141.5,210907.1,,53043.6,289900.6,3308229.7,2121889.4,272219,1849670.4,623725.4,,220220.2,3004295,303934.7
1998-04,2625906.2,554232.5,425412.3,262748,162664.2,128820.2,25269.3,103550.9,2071673.7,523221.2,863593.8,577750.8,84796.9,492953.9,285843,,,,,461055,,,,,223803.7,,,45202.4,210164.5,,55562.9,301016.5,3328339.5,2132260,265111.3,1867148.7,632643.8,,214218.7,3023020.6,305318.8
1998-05,2637912,558363.5,428623.1,263605.3,165017.7,129740.4,26710.6,103029.8,2079548.5,532894,862174,577552.5,84340.6,493211.9,284621.6,,,,,459028.6,,,,,225451.9,,,45395.1,191544.2,,55329.3,304323.8,3301586.1,2106999.3,263030.4,1843968.9,634062.9,,206363.9,2995285.4,306300.6
1998-06,2639603.8,547281,415123.1,256337,158786,132157.9,27736.6,104421.3,2092322.9,542597,861787,577481.1,84338.5,493142.6,284305.9,,,,,455488.9,,,,,232449.9,,,45546.2,190543.7,,55537.4,306736.3,3322737.3,2122826,263773.7,1859052.3,631161.3,,202262.1,3012713.2,310024.1
1998-07,2635972.9,544427.7,411875.9,256758.8,155117.1,132551.8,29105.1,103446.7,2091545.2,544052.5,865113.6,579733.1,84370.4,495362.7,285380.5,,,,,449447.9,,,,,232931.2,,,45455.2,186464,,57348.9,305594.7,3312558.3,2110262.9,259869.2,1850393.6,608654.6,,216575.3,2998466.3,314092
1998-08,2658273.3,551063.2,415688.6,264299,151389.6,135374.6,28876,106498.5,2107210.1,546429.1,868747.2,581371.2,84637.9,496733.3,287376.1,,,,,452587.1,,,,,239446.7,,,45475.5,186532.4,,56242.9,309942.9,3334890.3,2120527.4,262777.1,1857750.3,603088.8,,225760.6,3020109.5,314780.8
1998-09,2683527.1,561667.8,423283.6,275875.7,147407.9,138384.2,29461.7,108922.4,2121859.4,552782.3,868359.2,578803.1,84684.4,494118.7,289556.2,,,,,456392.6,,,,,244325.3,,,45708.3,194956.3,,56642,322910.8,3392210.6,2133804.7,260272.9,1873531.8,622970.7,,238879.7,3070687.4,321523.2
1998-10,2719238.9,578757.3,434356.4,295170.4,139186,144401,31765,112636,2140481.5,567176.7,870895.6,579822.5,84287.1,495535.4,291073.1,,,,,457440.2,,,,,244969,,,45828,189660,,49135.5,340696.8,3462896.8,2151876.5,272511.4,1879365.1,653760.7,,254200.8,3140986.6,321910.2
1998-11,2768652,600513.2,447384.9,298980.6,148404.3,153128.3,34593.8,118534.4,2168138.8,574375,884327.5,590563.8,83975.2,506588.6,293763.7,,,,,458630.1,,,,,250806.3,,,45950,198851.5,,49368.7,330518.9,3519541.4,2194449.9,284536.4,1909913.5,682971.6,,246298.8,3200065,319476.4
1998-12,2784798,602131.9,444436.4,294748.4,149688,157695.5,35521.4,122174.1,2182666.1,574885.4,889941.8,593060.4,83512.3,509548.1,296881.4,,,,,464470.5,,,,,253368.4,,,45858.3,206742.1,,53009.9,328241.4,3541717.9,2210517.8,278768.6,1931749.2,689824.1,,252174.1,3225624.5,316093.4
1999-01,2783381.8,596048.7,443764,293558.9,150205.1,152284.7,34903.8,117381,2187333,575470,889257.3,588992.2,83004.7,505987.5,300265.1,,,,,465866.8,,,,,256739,,,45701.1,209757,,51279.7,333392,3542569.6,2197984.4,277404.9,1920579.5,698559.9,,253164.7,3222018,320551.6
1999-02,2776360,594600.1,445636.9,291409.8,154227.1,148963.2,35329,113634.2,2181759.9,579211.2,886162,581985.5,82322.5,499663,304176.5,,,,,459111.9,,,,,257274.8,,,46208.3,197640.8,,54484,338265.8,3523659.7,2181398.2,278705.4,1902692.8,698912.5,,243066.8,3201430.2,322229.6
1999-03,2781502.1,597182.2,449906.5,288555.3,161351.2,147275.7,36074.5,111201.2,2184319.8,586904.9,883434.3,576158.3,82013.9,494144.4,307276,,,,,453985,,,,,259995.7,,,46416,192389.8,,54369.3,316506.5,3494630.7,2186255.9,275395.1,1910860.8,695104.7,,218242.1,3172802.2,321828.5
1999-04,2797849.4,598599.4,449862.2,286981.7,162880.5,148737.1,36533.6,112203.6,2199250,595414.8,885092.3,574651.6,83077.8,491573.8,310440.7,,,,,455402.7,,,,,263340.2,,,46118.2,198205.9,,58194.3,316831.6,3515965,2204987.7,275072.9,1929914.8,698243.1,,218283.4,3193067.6,322897.4
1999-05,2803599,596143,444915,283080.8,161834.1,151228,35801.5,115426.5,2207456,595574.6,890890.7,578494.5,84056.3,494438.2,312396.1,,,,,452860.2,,,,,268130.5,,,46485.5,196117.4,,62203.1,322076.1,3525434.3,2183405.7,274029.5,1909376.1,721406.2,,217056.5,3209790.2,315644.1
1999-06,2823642.4,601347.6,446196.5,280636.1,165560.5,155151.1,34887.2,120263.9,2222294.8,600679,892816.4,578925.9,83238.8,495687.1,313890.5,,,,,452128.5,,,,,276670.8,,,46641.2,196949.3,,64243.9,331336.9,3561845.3,2196786.9,274411.8,1922375.1,730018.9,,221921.4,3253479.9,308365.4
1999-07,2831902.5,607309.7,443129.6,277172.4,165957.2,164180.1,33335,130845.1,2224592.8,605832.7,899239.5,587035.3,81163.6,505871.7,312204.3,,,,,450671.6,,,,,268849,,,46364,189955.9,,58661.2,328272.7,3539271.4,2191853.7,273726.4,1918127.3,719954.4,,221763.2,3232715.5,306555.9
1999-08,2850954.4,614827.2,447545.1,281390,166155.1,167282.1,34027,133255.1,2236127.2,610820.9,912127.8,597984.5,84389.3,513595.2,314143.3,,,,,449300.5,,,,,263877.9,,,46596,180137.4,,58110.6,332490.3,3539971,2184077.6,273372.4,1910705.2,710234.1,,234864.4,3229438.8,310532.2
1999-09,2879524.7,618353.2,450134.3,283950.5,166183.9,168218.9,32558.2,135660.7,2261171.5,617651.4,925333.9,603596.5,84605.3,518991.3,321737.3,,,,,453423.2,,,,,264763,,,46983.8,192382.3,,56305.8,343858.3,3592606.1,2199427.1,282349.9,1917077.2,743726,,243767.1,3282794.7,309811.4
1999-10,2896838,622744.5,450177.6,281432.4,168745.2,172566.9,33246.8,139320.2,2274093.5,619780.8,939634.2,610633.4,84360.6,526272.8,329000.8,,,,,450312.3,,,,,264366.1,,,46775.1,198865,,69475.3,332709.7,3614066.1,2203201.4,291931.1,1911270.3,748315.5,,262161,3310357.6,303708.5
1999-11,2935860,627506.1,450711.2,280036.5,170674.7,176794.8,35439.8,141355,2308354,635129.9,952037.8,618182,84813.2,533368.8,333855.8,,,,,453181.6,,,,,268004.7,,,47107.7,205229.3,,80378.6,338108.9,3685758.7,2232789.8,303709.2,1929080.6,759816.5,,267893.7,3372754.5,313004.3
