Time Period,Bank credit,Securities in bank credit,Treasury and agency securities,Treasury and agency securities: Mortgage-backed securities (MBS),Treasury and agency securities: Non-MBS,Other securities,Other securities: Mortgage-backed securities,Other securities: Non-MBS,Loans and leases in bank credit,Commercial and industrial loans,Real estate loans,Real estate loans: Residential real estate loans,Real estate loans: Residential real estate loans: Revolving home equity loans,Real estate loans: Residential real estate loans: Closed-end residential loans,Real estate loans: Commercial real estate loans,Real estate loans: Commercial real estate loans: Construction and land development loans,Real estate loans: Commercial real estate loans: Secured by farmland,Real estate loans: Commercial real estate loans: Secured by multifamily properties,Real estate loans: Commercial real estate loans: Secured by nonfarm nonresidential properties,Consumer loans,Consumer loans: Credit cards and other revolving plans,Consumer loans: Other consumer loans,Consumer loans: Other consumer loans: Automobile loans,Consumer loans: Other consumer loans: All other consumer loans,Other loans and leases: All other loans and leases,Other loans and leases: All other loans and leases: Loans to nondepository financial institutions,Other loans and leases: All other loans and leases: Other loans not elsewhere classified,LESS: Allowance for loan and lease losses,Cash assets,Total fed funds sold and securities purchased under agreements to resell,Loans to commercial banks,Other assets,Total assets,Deposits,Large time deposits,Other deposits,Borrowings,Net due to related foreign offices,Other liabilities,Total liabilities,Residual (assets less liabilities)
1978-06,934173.3,237796.8,139055.7,,,98741.2,,,696376.5,223475.9,192106,,,,,,,,,151832.8,,,,,128961.8,,,,128411.7,,8005.4,57630.3,1173792.4,953728.7,178633.2,,35247.1,,38966.9,1016856.2,156936.1
1978-07,941927.2,236102.9,137697,,,98405.8,,,705824.3,226225.8,195013.4,,,,,,,,,154793.9,,,,,129791.3,,,,129127,,7933.2,58210,1179821.9,961375.5,180915.1,,35110.2,,40085.3,1025626.1,154195.8
1978-08,948641,236200.9,137680.8,,,98520.1,,,712440.1,228362.3,198325.2,,,,,,,,,158059.4,,,,,127693.2,,,,129621.2,,7880.9,59776.5,1188697.3,954776.9,182010.7,,35016.6,,40805.7,1020075.4,168622
1978-09,961549.4,238660.4,139091.2,,,99569.2,,,722889,230501.1,201099,,,,,,,,,159500.9,,,,,131788,,,,132093.9,,8686.9,60743.9,1207298.6,975627.7,183467.2,,35571.4,,41935.3,1043019.6,164279
1978-10,972303.3,238252.1,138072.4,,,100179.7,,,734051.2,232924.9,204515.1,,,,,,,,,162446.3,,,,,134164.8,,,,133160.2,,9587.8,61412.6,1220008.9,981060.2,184210.8,,37466.3,,43144.2,1052382.2,167626.7
1978-11,983998.7,238872.7,138278.8,,,100593.9,,,745126,235806.2,207585.5,,,,,,,,,163656.1,,,,,138078.2,,,,132829.3,,10574.4,63369.4,1237496.7,989268.2,188233.9,,38716.7,,45228.8,1063445.3,174051.4
1978-12,995381,240219.5,138353,,,101866.5,,,755161.5,237239.4,210462,,,,,,,,,164431.9,,,,,143028.2,,,,140382,,10370.3,63277.4,1255900.9,1003967.6,189778.3,,53349.1,,45987.4,1092331.8,163569.2
1979-01,999968.1,242203.2,136763.2,,,105440,,,757764.9,239757,211945.6,,,,,,,,,164557.8,,,,,141504.4,,,,156119,,9580.9,60739.1,1269954,1000257.4,194583.8,,136239.1,,53145.7,1179464.5,90489.4
1979-02,1007908.3,243067.9,136256.2,,,106811.7,,,764840.5,243876.6,213628.8,,,,,,,,,166572.8,,,,,140762.3,,,,154879.5,,9350.8,59722,1277620.1,999692.1,194710.2,,137891.8,,53022.9,1182506.6,95113.4
1979-03,1020271.9,245608.8,138230,,,107378.8,,,774663.1,247893.3,215635.8,,,,,,,,,168879.6,,,,,142254.4,,,,152397.5,,9973.4,59844.4,1290475,1000371,195975.7,,142462.8,,55247.9,1192060.4,98414.6
1979-04,1035727.2,248400.4,140118.6,,,108281.9,,,787326.8,253760.9,218099.5,,,,,,,,,171671.6,,,,,143794.8,,,,152532.7,,10646.5,67757.5,1317650.4,1008972.6,197237.3,,146754.7,,67367.8,1219985.7,97664.7
1979-05,1046514.8,248363.3,140211.1,,,108152.2,,,798151.6,258734.9,220590.3,,,,,,,,,174589.9,,,,,144236.4,,,,150834.3,,11263.8,67751.8,1327346.3,1008597.3,196380.1,,152293.3,,67531,1227590.8,99755.6
1979-06,1061027.5,249117.8,140423.7,,,108694.1,,,811909.7,263481.5,223968.8,,,,,,,,,177119,,,,,147340.3,,,,153837.3,,11672.7,69056.6,1350975,1019544.6,197973.6,,158996.2,,69051,1246448.6,104526.4
1979-07,1075045.9,250570.2,140741.7,,,109828.6,,,824475.7,267863.1,228092.1,,,,,,,,,178945.7,,,,,149574.8,,,,159229.8,,10949.7,72004,1373937.6,1034071.2,201122.6,,164553,,69584.3,1267349.4,106588.2
1979-08,1083022.5,251101,140249.6,,,110851.4,,,831921.5,270645.2,230943.6,,,,,,,,,180678.4,,,,,149654.3,,,,159376.1,,10868.4,73452.5,1385777.2,1031012.6,202947.1,,168103.4,,71096.3,1270762.8,115014.4
1979-09,1098503.4,254939.6,142648.8,,,112290.8,,,843563.8,274376.1,233928.1,,,,,,,,,182109.1,,,,,153150.6,,,,167412.1,,11708.5,76152.9,1419593.7,1056407.3,206889.6,,174291.8,,72701.4,1303648.4,115945.3
1979-10,1104333.1,255611.1,143927.6,,,111683.5,,,848722,276150.6,236887.2,,,,,,,,,183042.2,,,,,152642,,,,173148.2,,12688.6,78803.4,1430890.5,1064854.3,209475,,173780.7,,75769.4,1314845.5,116045
1979-11,1103769.3,256997.3,144950,,,112047.3,,,846771.9,277238.2,239268,,,,,,,,,183738.1,,,,,146527.7,,,,170595,,13174.9,79626.2,1426909.6,1069869.9,211110.7,,169014.6,,75197.7,1314153.3,112756.3
1979-12,1110030.3,257806.2,146062.3,,,111743.9,,,852224.1,279725.7,241674.7,,,,,,,,,183781.1,,,,,147042.6,,,,167392.1,,13228.9,81107.2,1433090.2,1072677.3,211789.3,,176016.2,,76000.4,1322519.3,110570.9
1980-01,1114859.1,257060.2,144643.9,,,112416.4,,,857798.8,281850.1,244114.9,,,,,,,,,184532.8,,,,,147301,,,,169991.8,,12960.2,84025.2,1441872.9,1077088.3,214968.5,,177992.2,,78586.7,1330775.5,111097.4
1980-02,1128276.7,259930.2,146824.8,,,113105.4,,,868346.4,285673.1,247048,,,,,,,,,186182.5,,,,,149442.8,,,,170888.7,,14160.9,86935.8,1462023.3,1086636.2,218345.6,,182317,,79991.5,1345525,116498.3
1980-03,1138055.5,261530.7,148341.9,,,113188.8,,,876524.8,289384.4,248992.3,,,,,,,,,186476.8,,,,,151671.3,,,,170946.7,,14581.1,90085.4,1472143.5,1093771.7,223028,,179851.6,,81217.9,1350078.7,122064.8
1980-04,1140083,263121.8,148228.1,,,114893.7,,,876961.2,290601.8,250682.9,,,,,,,,,184453.4,,,,,151223.1,,,,170241,,14802.5,93210.6,1480934.7,1098916.9,228902.5,,183698.8,,82397.6,1357846.1,123088.6
1980-05,1136948.6,266679.6,149715.1,,,116964.5,,,870269,287878.4,251325.4,,,,,,,,,181590,,,,,149475.1,,,,169140.3,,15162.3,96531.1,1485100.9,1100419.2,229561.4,,190863.1,,84083,1366636.2,118464.8
1980-06,1137038.2,270215.2,152287.9,,,117927.2,,,866823,287037.8,252047.5,,,,,,,,,179783.4,,,,,147954.3,,,,167181.7,,14832.1,99409.3,1488359.7,1104727.9,230701.5,,195560.8,,85055.3,1372534.8,115824.9
1980-07,1145310.5,275352.7,155973.7,,,119379,,,869957.9,288058.3,253624.3,,,,,,,,,179244.4,,,,,149030.9,,,,170691.5,,14643.4,100646.7,1503190.9,1113592.7,230914.3,,201973.7,,86862.3,1388233,114957.9
1980-08,1157130.8,280782.2,160767.5,,,120014.7,,,876348.6,291449.1,255042.8,,,,,,,,,178805.9,,,,,151050.8,,,,169764.8,,15340.6,102188,1520642.4,1121598.8,231849.3,,206289.3,,87334.7,1400169,120473.4
1980-09,1165597.6,284309.6,163551,,,120758.6,,,881288,294792.5,256287.5,,,,,,,,,178435.8,,,,,151772.2,,,,173220.9,,15674.6,104479.3,1534163.3,1137348,234716.3,,206838.2,,88676.3,1417152.6,117010.7
1980-10,1178875.3,286904.4,165128.3,,,121776.1,,,891970.9,299957.3,258403.5,,,,,,,,,178513.7,,,,,155096.4,,,,176446.5,,16317.2,105541,1552958.2,1153636,237554.2,,208053.6,,88838.6,1435567.7,117390.5
1980-11,1196039.2,291553.8,169435.7,,,122118.1,,,904485.5,307374.3,260606.8,,,,,,,,,178718.9,,,,,157785.4,,,,188325.1,,17114.8,96287,1578332.7,1178866.4,244328.7,,209988,,89740.7,1463960.2,114372.5
1980-12,1207190.4,293428.2,171491.3,,,121936.9,,,913762.2,312038.3,262283.4,,,,,,,,,178693,,,,,160747.5,,,,182826.6,,18647.5,98240.1,1588268.7,1185088.1,252110.8,,211512.4,,92340.6,1473739.1,114529.6
1981-01,1214611.3,295738.6,174074,,,121664.7,,,918872.7,312452.2,263770.7,,,,,,,,,178827.8,,,,,163822,,,,182970.7,,19297.9,99776.8,1599378.6,1194324.7,263616.5,,212901.3,,94186,1484955.3,114423.3
1981-02,1220482,297931,175205,,,122726,,,922551,313117,265153.1,,,,,,,,,179135.5,,,,,165145.4,,,,186196.1,,20388.5,104255.1,1615003.8,1202174.8,266994,,214076.5,,96570.8,1495424.6,119579.2
1981-03,1225235.5,299683.2,176031.4,,,123651.8,,,925552.3,314393.3,266839.2,,,,,,,,,179767.2,,,,,164552.6,,,,192074.2,,21000.1,107197.5,1631582.5,1213209,269973.8,,220646.5,,97441.9,1511440,120142.5
1981-04,1234559.6,301853.8,178190.4,,,123663.4,,,932705.8,318502.4,268623.5,,,,,,,,,179802.6,,,,,165777.4,,,,198234.1,,22619.3,108962.7,1651551.3,1224248.2,274142.6,,228266.7,,98255.3,1528784.5,122766.8
1981-05,1248273,303459,180146.8,,,123312.2,,,944814,324080,271257.2,,,,,,,,,180625.7,,,,,168851.1,,,,198254.4,,22831.3,110988.7,1662547.7,1234558.2,279286,,223095.5,,97820.3,1536169.6,126378.1
1981-06,1257481,305196.3,181720.4,,,123475.8,,,952284.8,328172.6,273403.8,,,,,,,,,180978.7,,,,,169729.8,,,,206796.4,,24306.7,112406.6,1683112.7,1249552.8,283733.1,,229410.4,,97729.1,1556871.5,126241.2
1981-07,1263387,304783.9,181631.1,,,123152.9,,,958603.1,331857.1,274761.8,,,,,,,,,181038.9,,,,,170945.4,,,,201599,,25918.1,112065.7,1684195.3,1248034.8,287625.1,,226316.9,,97966.3,1556018.2,128177.1
1981-08,1270715.7,304612.8,181555.3,,,123057.5,,,966102.9,336523,277057.7,,,,,,,,,181716.3,,,,,170805.9,,,,211198.4,,25947.1,115415.7,1701692.5,1260557.5,290877.2,,226666.3,,97552.8,1567480.8,134211.6
1981-09,1277556.8,305480.7,181163.1,,,124317.5,,,972076.1,338115.5,278728.8,,,,,,,,,182154.1,,,,,173077.7,,,,215142.5,,26531.7,119159.7,1718800.3,1273811.4,293074.3,,236014.8,,97391.8,1587140.1,131660.2
1981-10,1283725.8,306941.7,180944.3,,,125997.4,,,976784.1,341198.9,280151.5,,,,,,,,,182109.3,,,,,173324.5,,,,164990.3,,26438.7,121500.4,1676986.2,1229314.1,294936.3,,240372.1,,98339.1,1544940.7,132045.5
1981-11,1290453.7,306826,178039.5,,,128786.4,,,983627.8,345508.8,281617.3,,,,,,,,,181957,,,,,174544.7,,,,173293,,27030.4,127173.3,1702474.2,1243259.4,295843.2,,253964.8,,100981.1,1572966.8,129507.4
1981-12,1285375.2,306842.8,179799,,,127043.8,,,978532.4,350307.7,283586.7,,,,,,,,,182142.7,,,,,162495.4,,,,171758.6,,26594.6,129503.7,1696849.5,1248223.6,298088.1,,254827.1,,96491.4,1586847,110002.5
1982-01,1290440.7,305908.9,181071.5,,,124837.4,,,984531.8,354845.5,285400.2,,,,,,,,,182505.8,,,,,161780.3,,,,171629.8,,27298.9,130961.7,1705945.9,1256047.6,303535,,257525.4,,97050.1,1603457.9,102487.9
1982-02,1304242.8,308529.2,182700.7,,,125828.4,,,995713.6,360713.7,287562.3,,,,,,,,,182852.3,,,,,164585.3,,,,170850.6,,26897,130780,1718897.2,1260096.4,307095.7,,262687.9,,96371.6,1612445.9,106451.3
1982-03,1312177.5,309680.5,182075.9,,,127604.6,,,1002497.1,363974.6,290207,,,,,,,,,183228.1,,,,,165087.4,,,,169896.4,,26513,132051.1,1729562.5,1270044.6,311758.8,,267438.8,,96876.6,1626932.9,102629.6
1982-04,1326309.5,313807.7,186048.8,,,127758.8,,,1012501.8,371056.5,291825.6,,,,,,,,,183980.7,,,,,165639.1,,,,164711.6,,25825,133031,1737916.5,1277467.8,316397.1,,264741.6,,97276.9,1632752.8,105163.7
1982-05,1334619.4,313855.9,184982.6,,,128873.2,,,1020763.6,375982.3,293820,,,,,,,,,184570,,,,,166391.2,,,,167836.8,,25515.6,135718.4,1753322.3,1289543.1,318952.6,,266132.1,,98250.3,1648068.4,105254
1982-06,1342955.1,315673.4,186802.5,,,128870.9,,,1027281.7,380564.2,295646.6,,,,,,,,,185495,,,,,165575.9,,,,167828.2,,26682.2,138114.3,1762717.1,1295361.4,322496.7,,263322,,100096,1653514.4,109202.7
1982-07,1349219.9,316846,187888,,,128958,,,1032373.9,384043.7,295958.2,,,,,,,,,185631.3,,,,,166740.7,,,,168655,,27008.9,141256.6,1776690.8,1308006.2,327233.5,,264529.2,,100696,1665963.9,110726.9
1982-08,1355417.3,318617.6,189833.9,,,128783.7,,,1036799.7,385859.3,297087.6,,,,,,,,,185890.2,,,,,167962.6,,,,177805,,27378.7,144843.2,1798259.3,1321932.2,330309.6,,271747.5,,102176,1686302.6,111956.7
1982-09,1364473.1,321692.1,192809.6,,,128882.5,,,1042781,391038.5,297952.4,,,,,,,,,186075.1,,,,,167714.9,,,,177081.4,,27983.6,143624.2,1807232.1,1332912.8,331954,,273943.4,,102199.7,1699166.3,108065.8
1982-10,1374366.5,325358.7,196536.9,,,128821.7,,,1049007.8,392391.7,298668,,,,,,,,,186443.1,,,,,171505,,,,182065,,28046.7,146011.9,1825895.1,1345263.6,332606.5,,277839.9,,104028.6,1717194.4,108700.7
1982-11,1374841.4,327263.8,198712.7,,,128551.1,,,1047577.6,391975.1,299242.4,,,,,,,,,186821.2,,,,,169538.9,,,,184072.2,,26867.2,148357.2,1826029.7,1349786.6,330772.1,,274664,,105524,1721059,104970.7
1982-12,1382509.7,333829.3,202449.8,,,131379.5,,,1048680.4,392041.9,299653,,,,,,,,,187852.5,,,,,169133,,,,189803,,26685.1,150271.8,1840845.3,1365510.7,326736.8,,280613.1,,106826.9,1742530.7,98314.7
1983-01,1393630.4,339716.1,208404.8,,,131311.2,,,1053914.4,393186.4,302090.5,,,,,,,,,187985,,,,,170652.5,,,,191481.7,,26450.2,155171.8,1859874.9,1383414.8,320401.2,,286740.3,,107847.6,1763366.7,96508.3
1983-02,1401392.8,345698.2,213407.9,,,132290.3,,,1055694.6,393355.6,303162.3,,,,,,,,,188015.5,,,,,171161.2,,,,190802.2,,25841.7,153768.5,1863115.8,1395805.4,315446.9,,277517.9,,106421.1,1765066.8,98049.1
1983-03,1415405.7,354403.6,221696.2,,,132707.4,,,1061002.1,393804.8,304328.2,,,,,,,,,189255.5,,,,,173613.6,,,,189513.7,,25850.3,150704,1870249.3,1406033.4,313237.2,,279266,,103562.9,1775658.8,94590.5
1983-04,1427493.4,363315.4,228925.6,,,134389.8,,,1064178,392425.9,306256.7,,,,,,,,,190595.2,,,,,174900.1,,,,187899.5,,25412.2,148402.8,1879182.3,1413080.7,311629.8,,278775.3,,101277,1779230.4,99952
1983-05,1439789.3,371712.9,235869.9,,,135843,,,1068076.4,391490.6,308313.9,,,,,,,,,192217.4,,,,,176054.5,,,,193493.1,,24611.8,145271.4,1891851.8,1424642.2,308884.7,,279085.2,,99499.9,1791369.8,100482.1
1983-06,1456373.4,380475.9,243330.2,,,137145.7,,,1075897.5,393839.5,310824.9,,,,,,,,,193986.7,,,,,177246.3,,,,192018.8,,24712.2,141882.7,1903402.6,1430245.6,308239.1,,277418.9,,101302.7,1798526.2,104876.4
1983-07,1467208.4,381458.1,243616.6,,,137841.5,,,1085750.3,397794.5,314192.6,,,,,,,,,196768.5,,,,,176994.6,,,,194216.1,,24685.7,147957.8,1928876.9,1440399.3,308420.7,,287372.6,,103956.4,1818783.3,110093.7
1983-08,1479642.2,382582,243621,,,138960.9,,,1097060.3,401586.6,317220.1,,,,,,,,,199827.5,,,,,178426,,,,192115.2,,24456.2,149650.4,1935108.1,1441658.5,308796.5,,283396.6,,105830.9,1818677.7,116430.4
1983-09,1491101.5,387217,248415.8,,,138801.2,,,1103884.4,402529,320691.9,,,,,,,,,202672.3,,,,,177991.2,,,,188423.5,,25010.4,148795.3,1942039.3,1448876.6,309126.7,,284530.1,,104759.3,1825195.5,116843.8
1983-10,1507570.5,392515.6,254976.8,,,137538.8,,,1115055,405748.6,324055.1,,,,,,,,,206527.2,,,,,178724,,,,191213.5,,25151.9,151185.6,1968462.6,1462373.8,309562.1,,296977.8,,105377,1850352,118110.6
1983-11,1522942.6,395867.1,258195.3,,,137671.9,,,1127075.5,409617.4,327376.3,,,,,,,,,209876.5,,,,,180205.3,,,,190321.9,,25447.1,151246.7,1976228.2,1470890.7,313196.4,,286183.2,,110029,1857536.4,118691.9
1983-12,1533651,398112.8,260361.9,,,137750.9,,,1135538.2,413940.4,330352.6,,,,,,,,,212927.3,,,,,178317.9,,,,189899.3,,26005.3,151620.1,1984844.9,1479122.2,315407.9,,280846.2,,115175.6,1867634.7,117210.2
1984-01,1540025.7,398550.7,257819.3,,,140731.3,,,1141475.1,415605.4,333707.5,,,,,,,,,215329.4,,,,,176832.8,,,,199008.9,,26896.8,152530.9,2009949.6,1489170.7,305930.5,,292280.4,,110867.4,1879810.7,130138.9
1984-02,1559938.8,399016,258366.9,,,140649.1,,,1160922.8,423580.8,337604.3,,,,,,,,,218329.3,,,,,181408.4,,,,189848.7,,25873.8,149552.1,2021293.6,1492060.3,304865.1,,294595.4,,112289,1888546.8,132746.8
1984-03,1575087.2,402664.3,260283.9,,,142380.4,,,1172422.9,430946.3,342016.3,,,,,,,,,221444.7,,,,,178015.6,,,,190893.9,,25625.5,149761.1,2036014.4,1504982.5,309805.3,,294235.6,,113346.1,1903752.3,132262.1
1984-04,1592411.8,403431.1,260526.2,,,142904.9,,,1188980.6,437837.4,346178.9,,,,,,,,,225175.2,,,,,179789.1,,,,193412.9,,27252,157393.6,2065848.4,1518099,311142,,298767.5,,116386.9,1924283,141565.3
1984-05,1608490.9,402190.5,259628.7,,,142561.8,,,1206300.5,446318.3,349749.2,,,,,,,,,229479.1,,,,,180753.8,,,,192552.2,,28211.3,160973,2091116.4,1536261.6,321997.5,,301498.3,,119571.2,1950590.4,140526
1984-06,1621813,401806.6,259628.9,,,142177.7,,,1220006.4,450972.3,353738.6,,,,,,,,,233413.9,,,,,181881.6,,,,192783.4,,28263,162774.8,2107000.2,1547231.4,327983.4,,305920,,119587.5,1963891.8,143108.4
1984-07,1634259.9,400660.5,258824.9,,,141835.6,,,1233599.3,455800.9,357159.3,,,,,,,,,236616.3,,,,,184022.8,,,,194602.4,,27668.6,162894.9,2119422.1,1560528.9,330307.6,,303026.5,,120651.1,1974778,144644.1
1984-08,1643246,400484.9,257990.8,,,142494.2,,,1242761.1,458792.5,360672.6,,,,,,,,,239346.9,,,,,183949.1,,,,189827.5,,27553.7,162144.3,2123791.1,1562564.9,328372.9,,312154.8,,118050.3,1983224.8,140566.3
1984-09,1655515.2,401724.4,258448.1,,,143276.4,,,1253790.7,461914.8,364731.4,,,,,,,,,242620.2,,,,,184524.2,,,,192590.5,,25639.5,163747.9,2138917.5,1572408.2,327688.3,,313733.5,,118031.1,1995104,143813.5
1984-10,1667109.8,400840.3,258354.9,,,142485.4,,,1266269.5,466354.5,367631.2,,,,,,,,,245760.3,,,,,186523.5,,,,190216.9,,25896.5,161308.1,2146867.3,1581338.1,329797.2,,308691,,118430.6,2000712.3,146155
1984-11,1681816.3,400921.7,258335.2,,,142586.5,,,1280894.7,470961.8,372396.6,,,,,,,,,249408.5,,,,,188127.9,,,,193886.6,,26283.7,160943.8,2166688.9,1592501.7,331509,,317224.4,,116921.1,2020815.9,145873
1984-12,1695767.9,401113.1,259967.4,,,141145.6,,,1294654.8,473352.4,376243.1,,,,,,,,,253830.7,,,,,191228.7,,,,193503.8,,25464.4,162985.8,2181158.4,1612433.5,335006.6,,315236.6,,119362.9,2040411.3,140747
1985-01,1703643.8,401175.1,260026.4,,,141148.8,,,1302468.7,472942.5,379009.4,,,,,,,,,258020.7,,,,,192496.1,,,,192994.9,,26943.2,163439.1,2188270.1,1616807.1,338190.8,,307860.7,,122043.7,2040402.2,147867.9
1985-02,1721378.6,406522.3,265284.9,,,141237.4,,,1314856.3,475725.7,383208.7,,,,,,,,,261826.6,,,,,194095.2,,,,197925.8,,29677.5,164010.9,2213753.1,1632026.4,337227.5,,308256.3,,122873.3,2059037.9,154715.2
1985-03,1735736.5,409722.4,269325.8,,,140396.6,,,1326014.1,480289.4,387220.6,,,,,,,,,265666.2,,,,,192837.9,,,,196315.5,,29166.9,159787.9,2223368,1645406.4,340147.8,,301499.4,,126892.7,2067614.6,155753.4
1985-04,1736599.3,409085.6,270693.7,,,138391.9,,,1327513.7,478927.6,390550.6,,,,,,,,,267066.6,,,,,190968.8,,,,203312.9,,34164.2,149135.3,2227191.4,1663094.5,336143.3,,282220.4,,149212,2064963.2,162228.2
1985-05,1753538.3,413992.8,273263.7,,,140729,,,1339545.5,480754.1,394260.1,,,,,,,,,270753.6,,,,,193777.7,,,,205615.1,,35361.4,147782.4,2250880.5,1675902.9,333140.6,,295203.4,,149915.3,2092048.8,158831.7
1985-06,1770865.9,419512.1,277434,,,142078.1,,,1351353.8,482315.4,397671.4,,,,,,,,,274150.2,,,,,197216.8,,,,205115.7,,35136.8,149477.2,2274130.9,1687779.2,331450.3,,302308.6,,151534.5,2109855.1,164275.9
1985-07,1782486.7,419068.9,274698.3,,,144370.7,,,1363417.8,487054.7,401100.9,,,,,,,,,278021.9,,,,,197240.3,,,,205553.6,,34419.4,149931.4,2280982.6,1695249.5,330554.6,,305257.2,,151053,2117926.5,163056.2
1985-08,1791248.8,418210.6,271418,,,146792.6,,,1373038.2,489875.4,405206.5,,,,,,,,,281473.3,,,,,196483,,,,207227.8,,34986.5,148262.3,2289833.2,1707303.9,333463.6,,302152.1,,150221.8,2126962.3,162870.8
1985-09,1805990.5,420552,271698.2,,,148853.7,,,1385438.5,494384.1,409764.2,,,,,,,,,283948.5,,,,,197341.7,,,,208431.5,,35869.4,146802.3,2306953.3,1722123.7,336635,,306553.9,,149894,2142926.1,164027.2
1985-10,1812317.3,422362,268730,,,153632,,,1389955.3,493288.5,414382.5,,,,,,,,,287344.5,,,,,194939.8,,,,209016.3,,36132.7,143662,2310999.2,1731387,339683.7,,299799.2,,147823.3,2143439.3,167559.9
1985-11,1833894.1,427970.1,265695.2,,,162274.9,,,1405924,497069.4,418660.6,,,,,,,,,289482.7,,,,,200711.4,,,,211782.5,,34784.7,147937,2346342,1744089.6,340918.8,,328810.5,,142151.1,2179757,166585
1985-12,1857316.4,439368,263091.2,,,176276.8,,,1417948.4,498792.8,422899.7,,,,,,,,,291072.6,,,,,205183.3,,,,216615.4,,34555.1,150278.7,2379107.9,1761451.2,342294,,347158.4,,143072.3,2221532.4,157575.5
1986-01,1883303.3,453733.2,266382.5,,,187350.8,,,1429570,500404,427441.1,,,,,,,,,293236.9,,,,,208488.1,,,,206290.3,,32770.5,149699,2391892,1763343.1,349283.5,,339889.2,,144724.7,2226311.7,165580.3
1986-02,1887972.8,453574.9,270233,,,183341.8,,,1434397.9,500935.4,432167.9,,,,,,,,,295125.7,,,,,206168.9,,,,214205.4,,34131.3,146647.1,2402156.3,1768864.8,349066,,338540.7,,144798.6,2230318.8,171837.5
1986-03,1900305.9,450047.8,269587.7,,,180460.1,,,1450258,505420.1,437080.3,,,,,,,,,296550,,,,,211207.6,,,,219882.3,,34395.2,148297.7,2426890.9,1783254,346501.4,,347821.5,,146389.7,2255132.1,171758.8
1986-04,1913746.6,455242.3,273893.5,,,181348.8,,,1458504.3,507537.9,441917.9,,,,,,,,,298153.7,,,,,210894.8,,,,221107,,35786.7,150177.8,2442511.3,1796093.9,345305.9,,351263.8,,145555.5,2267324.2,175187.1
1986-05,1923288.6,458449.1,277293.9,,,181155.2,,,1464839.5,507908.2,446559.8,,,,,,,,,300040.1,,,,,210331.4,,,,222182.8,,35621.9,146885.4,2446163.3,1805093.9,341118.7,,349091.2,,145469.6,2272782.3,173381
1986-06,1934994.3,462360.9,280008.3,,,182352.6,,,1472633.4,511249.3,451284,,,,,,,,,302215.3,,,,,207884.8,,,,221826,,34838,145086.7,2454436.8,1816604.4,340370.8,,349820.6,,145306,2277734.2,176702.6
1986-07,1956829.2,472059.1,286479.2,,,185579.9,,,1484770.1,513001.1,457104.9,,,,,,,,,304894.1,,,,,209770,,,,226168.1,,35752.3,142436,2481144,1835567.5,343371,,359494.4,,145660.7,2304422.8,176721.2
1986-08,1977240.7,481383.8,289909.9,,,191474,,,1495856.9,515076.6,463303.2,,,,,,,,,307158.6,,,,,210318.5,,,,229595.1,,37485.1,142757.2,2505935.2,1854623.3,346601.3,,370573.3,,143576.4,2329592.1,176343.1
1986-09,1996436.8,491090.9,293621.7,,,197469.3,,,1505345.9,517676.4,469320.1,,,,,,,,,309447.6,,,,,208901.8,,,,227371.4,,39339.5,144011.9,2526667.1,1866535.8,347543.9,,376792.5,,145236.1,2345877.6,180789.5
1986-10,1998938.5,490543.8,296363.5,,,194180.4,,,1508394.7,517623.2,473943.6,,,,,,,,,311526.7,,,,,205301.2,,,,231927.5,,37052.1,141736.7,2530343.3,1873420.9,345909.9,,368186,,145270.5,2346731.2,183612.1
1986-11,2018753,492844.5,301887.2,,,190957.2,,,1525908.5,523842.4,479273.8,,,,,,,,,313049.8,,,,,209742.5,,,,237892.9,,37546.1,140393.2,2555024.3,1893916.1,347425.7,,377159.9,,142234.7,2375600.9,179423.4
1986-12,2053484.2,497702.8,309040.4,,,188662.5,,,1555781.3,539128.3,490777.5,,,,,,,,,314744.2,,,,,211131.3,,,,239991.2,,40772.9,139530.5,2595586.7,1924467.5,350163.8,,391238.8,,141526.8,2422874.4,172712.3
1987-01,2074262.5,499695.6,313070,,,186625.6,,,1574566.9,548789.9,502902.3,,,,,,,,,314962.4,,,,,207912.3,,,,233219.4,,41937.9,143305.6,2622472.2,1919554.1,351928,,405261.6,,146934,2443576.6,178895.6
1987-02,2076867.9,501026.7,313367.9,,,187658.8,,,1575841.3,547042.6,508533,,,,,,,,,315415,,,,,204850.7,,,,237794.6,,42175.9,146699.8,2624567.6,1920230,353017.7,,396324.5,,147470.6,2438313.6,186254
1987-03,2088581.5,502830.9,313849.1,,,188981.8,,,1585750.6,548361.6,516565.3,,,,,,,,,316317.9,,,,,204505.8,,,,240370.6,,43455.5,151254.4,2641758,1935473.9,356189.2,,392182.9,,149507.8,2456350.6,185407.4
1987-04,2112159.8,507988,317010.8,,,190977.2,,,1604171.8,549465.2,524851.8,,,,,,,,,317283.8,,,,,212571,,,,240304.1,,44663.5,151852.7,2668157.1,1946444,362387.7,,397067.3,,151502.9,2478423.7,189733.5
1987-05,2121149.2,512118.9,319122.1,,,192996.8,,,1609030.3,551534.2,532030.8,,,,,,,,,317338.8,,,,,208126.5,,,,235693.5,,45396.7,152342,2677684.8,1949114.6,370846.9,,404234.2,,152527.9,2491466.1,186218.7
1987-06,2128265.4,512794.6,319542.1,,,193252.5,,,1615470.8,554537.8,541734.1,,,,,,,,,315461,,,,,203737.9,,,,239064.9,,46372.2,154012.2,2679036.6,1956164,374999.9,,400765.8,,150115.3,2496537.7,182499
